收寄城市,寄达城市,流量
保定,郑州,1271
保定,贵阳,924
保定,哈尔滨,778
保定,杭州,332
保定,阿克苏,271
保定,武汉,643
保定,西宁,95
北京,贵阳,826
沈阳,石家庄,1138
沈阳,广州,1125
沈阳,银川,387
沈阳,乌鲁木齐,358
长春,广州,1051
哈尔滨,天津,1886
南京,北京,3269
南京,蚌埠,1111
南京,合肥,2368
南京,济南,2595
南京,宁波,1507
南京,厦门,1253
南京,南充,744
南京,西安,2404
扬州,锦州,166
常州,济南,2802
无锡,侯马,329
无锡,南昌,505
无锡,阿克苏,64
常州,合肥,1678
苏州,合肥,1195
苏州,杭州,1874
苏州,太原,747
苏州,南昌,876
苏州,兰州,676
苏州,阿克苏,198
徐州,石家庄,3849
徐州,南宁,3013
徐州,柳州,1146
徐州,成都,5507
连云港,太原,167
连云港,侯马,90
连云港,合肥,325
连云港,青岛,343
淮安,沈阳,252
淮安,合肥,366
淮安,南昌,294
徐州,兰州,2109
盐城,济南,718
盐城,杭州,420
盐城,漯河,223
盐城,湛江,106
盐城,宁波,256
扬州,乌鲁木齐,409
常州,长春,1566
常州,青岛,1389
常州,金华,699
常州,海口,714
南通,石家庄,1000
南通,洛阳,543
南通,拉萨,409
合肥,呼和浩特,1477
合肥,哈尔滨,2436
合肥,天津,2643
合肥,蚌埠,1805
合肥,杭州,2223
合肥,武汉,3953
合肥,成都,4321
安庆,北京,1009
安庆,芜湖,542
安庆,厦门,747
安庆,信阳,735
安庆,柳州,512
蚌埠,汕头,846
蚌埠,侯马,866
蚌埠,常州,579
蚌埠,南充,640
合肥,南充,1026
芜湖,合肥,1072
潍坊,天津,497
青岛,天津,605
临沂,郑州,545
临沂,沈阳,579
杭州,呼和浩特,453
杭州,太原,820
杭州,南京,1052
杭州,洛阳,459
杭州,漯河,610
杭州,兰州,576
湖州,锦州,96
湖州,南昌,451
湖州,厦门,280
嘉兴,太原,290
嘉兴,侯马,165
嘉兴,信阳,226
嘉兴,阿克苏,74
宁波,沈阳,1650
宁波,侯马,627
宁波,长春,1107
宁波,济南,2381
宁波,柳州,596
宁波,海口,677
台州,哈尔滨,811
台州,石家庄,827
台州,长春,665
台州,南京,845
台州,福州,1120
台州,厦门,754
台州,长沙,1403
台州,武汉,1361
台州,中山,766
金华,济南,6672
金华,成都,5615
金华,阿克苏,317
温州,哈尔滨,733
温州,南京,708
温州,常州,432
温州,南昌,849
温州,南宁,837
温州,成都,1271
温州,安庆,240
温州,银川,217
南昌,锦州,342
南昌,呼和浩特,842
南昌,侯马,781
南昌,洛阳,724
南昌,柳州,778
南昌,长春,1075
南昌,阿克苏,205
福州,广州,4098
福州,石家庄,953
福州,柳州,427
福州,南充,373
厦门,厦门,1707
泉州,南宁,1674
泉州,乌鲁木齐,1704
重庆,哈尔滨,2693
重庆,沈阳,2414
重庆,南京,1089
重庆,青岛,1196
重庆,漯河,667
重庆,湛江,539
长沙,石家庄,2612
长沙,合肥,2161
长沙,郑州,3672
长沙,贵阳,5033
长沙,成都,5576
长沙,阿克苏,308
武汉,锦州,899
武汉,南京,2562
武汉,柳州,1469
武汉,成都,7439
武汉,昆明,3323
武汉,大理州,770
武汉,乌鲁木齐,2264
郑州,南昌,3933
郑州,武汉,5851
郑州,呼和浩特,2399
洛阳,北京,2096
洛阳,贵阳,1240
洛阳,长沙,1258
洛阳,武汉,1340
漯河,天津,1088
漯河,信阳,804
信阳,广州,1399
郑州,成都,6208
郑州,银川,1580
广州,西安,2597
汕头,沈阳,343
汕头,天津,337
汕头,青岛,218
汕头,杭州,221
汕头,南昌,439
汕头,福州,575
汕头,厦门,367
汕头,长沙,840
汕头,漯河,173
汕头,乌鲁木齐,401
广州,石家庄,1449
湛江,汕头,326
中山,哈尔滨,705
昆明,杭州,658
西安,西安,9734
石家庄,重庆,1791
石家庄,无锡,722
石家庄,东莞,1421
天津,临沂,653
天津,嘉兴,231
天津,金华,290
天津,厦门,413
天津,武汉,1216
天津,襄阳,210
天津,中山,485
天津,深圳,722
唐山,芜湖,26
唐山,烟台,42
唐山,兰州,59
北京,苏州,647
北京,徐州,480
北京,重庆,974
北京,洛阳,557
廊坊,无锡,103
廊坊,潍坊,109
廊坊,包头,60
廊坊,连云港,44
廊坊,金华,91
廊坊,内江,20
保定,海口,242
保定,烟台,262
保定,金华,169
保定,大理州,111
北京,赣州,230
北京,福州,841
北京,银川,476
沈阳,烟台,266
沈阳,金华,274
沈阳,南充,153
沈阳,拉萨,60
长春,潍坊,248
长春,兰州,384
哈尔滨,北京,3061
哈尔滨,烟台,485
哈尔滨,临沂,327
南京,保定,574
南京,济宁,507
南京,湖州,441
南京,温州,1156
南京,常德,450
扬州,廊坊,114
扬州,上海,1585
扬州,烟台,156
扬州,温州,340
扬州,常德,144
常州,大连,547
常州,临沂,522
常州,东莞,1048
常州,银川,509
无锡,烟台,257
无锡,温州,435
无锡,昆明,431
无锡,拉萨,51
苏州,湖州,298
苏州,荆州,131
徐州,台州,947
徐州,东莞,2467
徐州,包头,507
徐州,荆州,403
徐州,拉萨,128
连云港,湖州,59
连云港,大理州,57
淮安,柳州,71
盐城,哈尔滨,275
盐城,潍坊,167
盐城,台州,127
盐城,泉州,125
盐城,长沙,318
盐城,洛阳,180
盐城,义乌,50
盐城,阿克苏,46
常州,廊坊,357
常州,内江,112
南通,保定,368
南通,烟台,437
南通,嘉兴,670
南通,大理州,221
合肥,保定,842
合肥,苏州,1890
合肥,盐城,534
合肥,南通,687
合肥,宁波,1294
合肥,台州,646
合肥,宝鸡,271
安庆,济宁,357
安庆,湖州,255
安庆,温州,741
蚌埠,兰州,994
蚌埠,银川,738
蚌埠,包头,272
蚌埠,荆州,162
芜湖,厦门,420
芜湖,汕头,446
芜湖,兰州,620
芜湖,包头,167
芜湖,唐山,236
济南,北京,6488
济南,温州,867
济南,昆明,1155
济南,襄阳,484
潍坊,长春,361
潍坊,苏州,328
潍坊,南宁,188
潍坊,兰州,503
潍坊,常州,170
潍坊,南通,106
潍坊,湛江,108
潍坊,柳州,72
潍坊,南充,130
潍坊,大理州,53
青岛,南京,389
青岛,武汉,597
青岛,信阳,256
青岛,西安,776
青岛,呼和浩特,503
青岛,无锡,195
青岛,徐州,287
青岛,兰州,449
青岛,唐山,170
青岛,保定,195
济宁,侯马,287
济宁,天津,648
济宁,杭州,446
济宁,金华,190
临沂,青岛,336
临沂,南昌,282
临沂,长沙,420
临沂,汕头,179
济宁,潍坊,249
济宁,南充,205
临沂,廊坊,84
临沂,济宁,135
临沂,襄阳,86
临沂,南宁,104
杭州,扬州,231
杭州,烟台,309
杭州,内江,66
杭州,喀什,43
湖州,大连,85
湖州,连云港,93
湖州,盐城,119
湖州,台州,152
湖州,荆州,51
嘉兴,上海,1434
嘉兴,无锡,215
嘉兴,烟台,133
嘉兴,西宁,56
嘉兴,拉萨,51
宁波,包头,149
宁波,唐山,368
宁波,保定,484
宁波,上海,2774
宁波,连云港,257
宁波,宝鸡,140
台州,无锡,480
台州,连云港,220
台州,扬州,197
台州,内江,62
台州,喀什,33
金华,盐城,1109
温州,内江,49
南昌,昆明,1848
南昌,唐山,441
南昌,无锡,771
南昌,赣州,623
南昌,宝鸡,186
鹰潭,南昌,262
鹰潭,贵阳,300
鹰潭,昆明,286
鹰潭,兰州,156
鹰潭,无锡,59
鹰潭,中山,132
福州,北京,2521
福州,温州,660
福州,呼和浩特,475
福州,潍坊,290
福州,济宁,257
福州,赣州,343
福州,常德,297
厦门,苏州,1224
厦门,南昌,1534
厦门,郑州,1143
厦门,中山,1392
厦门,成都,2112
厦门,昆明,720
泉州,嘉兴,489
泉州,宁波,952
泉州,台州,473
泉州,温州,837
泉州,东莞,2735
泉州,烟台,445
泉州,喀什,134
厦门,信阳,495
重庆,深圳,1802
重庆,唐山,353
重庆,湖州,279
重庆,台州,485
重庆,鹰潭,269
重庆,内江,224
重庆,宝鸡,182
长沙,廊坊,546
长沙,淮安,292
长沙,扬州,414
长沙,潍坊,764
长沙,嘉兴,873
长沙,温州,1428
长沙,泉州,1459
长沙,宝鸡,296
常德,呼和浩特,156
常德,北京,878
衡阳,昆明,1072
衡阳,嘉兴,269
武汉,东莞,2884
武汉,扬州,598
荆州,太原,154
荆州,济南,264
荆州,无锡,88
襄阳,上海,1699
襄阳,济南,615
襄阳,天津,608
襄阳,衡阳,168
襄阳,漯河,222
襄阳,贵阳,288
襄阳,南充,131
郑州,宁波,2014
郑州,南通,944
郑州,湖州,633
洛阳,宁波,582
洛阳,台州,284
洛阳,衡阳,403
漯河,保定,390
漯河,合肥,661
漯河,洛阳,560
漯河,大理州,232
漯河,厦门,529
信阳,石家庄,729
信阳,合肥,382
信阳,侯马,321
信阳,洛阳,303
信阳,东莞,394
信阳,柳州,237
广州,徐州,756
广州,金华,662
广州,温州,808
广州,泉州,1416
广州,洛阳,612
汕头,呼和浩特,192
汕头,大连,70
汕头,台州,86
汕头,襄阳,94
汕头,海口,270
汕头,拉萨,74
广州,廊坊,289
湛江,哈尔滨,347
湛江,青岛,226
湛江,重庆,379
湛江,侯马,131
湛江,唐山,84
湛江,常州,145
湛江,常德,118
湛江,襄阳,96
湛江,洛阳,110
湛江,大理州,106
中山,南宁,1248
中山,上海,1180
中山,济南,876
中山,长沙,1097
中山,郑州,753
中山,呼和浩特,321
中山,湖州,109
中山,赣州,206
中山,重庆,615
中山,常德,216
中山,襄阳,168
贵阳,无锡,125
海口,厦门,42
海口,重庆,75
海口,郑州,70
成都,长沙,2200
成都,青岛,1043
成都,唐山,372
成都,徐州,730
成都,盐城,305
成都,南通,408
成都,柳州,621
昆明,呼和浩特,288
昆明,石家庄,364
昆明,大连,216
昆明,宁波,337
昆明,福州,722
昆明,侯马,155
昆明,常州,213
昆明,襄阳,107
昆明,柳州,251
西安,南昌,3093
西安,湛江,1337
西安,昆明,1947
西安,太原,3531
西安,石家庄,1688
西安,锦州,467
西安,兰州,2821
衡阳,衡阳,898
南充,广州,632
西安,金华,1335
呼和浩特,太原,355
锦州,天津,178
锦州,成都,70
太原,沈阳,691
太原,长春,479
太原,济南,1084
太原,成都,650
天津,鹰潭,105
天津,宝鸡,128
长春,连云港,100
长春,嘉兴,139
哈尔滨,盐城,122
哈尔滨,南通,168
哈尔滨,济宁,261
哈尔滨,湛江,125
芜湖,廊坊,143
芜湖,南通,175
芜湖,赣州,202
济南,淮安,197
济南,内江,132
青岛,连云港,87
青岛,安庆,109
青岛,湖州,77
青岛,襄阳,95
青岛,银川,146
南昌,荆州,242
南昌,内江,146
福州,拉萨,83
厦门,保定,297
厦门,淮安,153
厦门,荆州,158
衡阳,芜湖,215
襄阳,兰州,120
武汉,宝鸡,371
漯河,烟台,286
信阳,烟台,195
信阳,济宁,196
信阳,赣州,140
信阳,淮安,54
广州,连云港,218
南宁,沈阳,1221
南宁,哈尔滨,1244
南宁,济南,1551
南宁,南昌,1636
柳州,南京,90
柳州,苏州,109
柳州,天津,89
贵阳,大理州,111
贵阳,临沂,66
贵阳,漯河,110
南充,石家庄,163
南充,重庆,477
南充,郑州,189
南充,东莞,177
南充,厦门,105
成都,扬州,250
大理州,武汉,188
西安,廊坊,395
西安,烟台,541
西安,临沂,398
西安,赣州,1001
西安,荆州,306
西安,襄阳,573
深圳,湛江,290
乌鲁木齐,阿克苏,1496
大连,哈尔滨,386
上海,太原,1343
上海,常州,1047
上海,芜湖,504
上海,青岛,1769
上海,南宁,1409
上海,兰州,1472
上海,乌鲁木齐,1691
上海,阿克苏,270
烟台,福州,216
烟台,汕头,140
烟台,湛江,72
义乌,青岛,4224
义乌,厦门,3201
义乌,汕头,3152
义乌,湛江,1921
义乌,南宁,3680
义乌,昆明,2879
赣州,石家庄,759
赣州,合肥,390
赣州,信阳,348
赣州,贵阳,643
襄阳,锦州,90
洛阳,阿克苏,27
深圳,济南,444
深圳,洛阳,144
深圳,柳州,210
深圳,昆明,462
深圳,兰州,191
南宁,蚌埠,561
南宁,洛阳,460
南充,信阳,83
西安,阿克苏,521
兰州,厦门,107
银川,锦州,26
银川,银川,1021
呼和浩特,常州,56
呼和浩特,连云港,27
呼和浩特,济宁,65
呼和浩特,临沂,76
呼和浩特,柳州,60
呼和浩特,内江,16
呼和浩特,大理州,64
包头,侯马,11
包头,大连,12
包头,锦州,16
包头,长春,30
包头,盐城,4
包头,安庆,2
包头,临沂,4
包头,湖州,3
包头,义乌,5
包头,南昌,8
包头,重庆,7
包头,荆州,1
包头,深圳,12
包头,昆明,9
包头,西宁,2
太原,淮安,33
太原,潍坊,229
太原,烟台,269
太原,鹰潭,51
太原,泉州,164
太原,常德,87
太原,衡阳,139
太原,中山,287
侯马,北京,764
侯马,哈尔滨,307
侯马,无锡,86
侯马,烟台,74
侯马,宁波,119
侯马,广州,565
侯马,深圳,228
侯马,昆明,130
侯马,西安,489
侯马,拉萨,14
唐山,包头,20
唐山,襄阳,24
唐山,湛江,21
唐山,西宁,13
北京,盐城,202
北京,湖州,111
北京,荆州,96
北京,内江,59
大连,南京,58
大连,苏州,56
大连,临沂,37
大连,长沙,73
大连,深圳,89
大连,内江,3
锦州,湖州,10
锦州,厦门,21
锦州,常德,8
锦州,漯河,34
锦州,柳州,12
哈尔滨,赣州,94
上海,大连,726
上海,苏州,2206
上海,扬州,392
上海,西宁,293
连云港,喀什,3
连云港,拉萨,18
盐城,宝鸡,28
济南,喀什,53
潍坊,喀什,9
烟台,潍坊,198
烟台,温州,158
烟台,衡阳,97
烟台,柳州,44
烟台,阿克苏,9
青岛,阿克苏,44
青岛,喀什,12
济宁,盐城,104
济宁,赣州,107
济宁,西宁,24
济宁,拉萨,23
临沂,连云港,69
临沂,内江,26
临沂,拉萨,33
湖州,拉萨,32
义乌,唐山,1270
义乌,盐城,1439
义乌,衡阳,2221
义乌,深圳,4769
鹰潭,湖州,29
赣州,唐山,181
赣州,沈阳,903
赣州,常州,215
赣州,潍坊,208
赣州,宁波,294
赣州,长沙,748
赣州,昆明,683
赣州,乌鲁木齐,215
厦门,内江,86
厦门,拉萨,124
重庆,喀什,40
常德,大理州,49
常德,西宁,11
常德,喀什,3
衡阳,潍坊,213
衡阳,义乌,141
荆州,大连,47
荆州,济宁,51
荆州,常德,69
荆州,银川,64
荆州,喀什,4
襄阳,连云港,58
襄阳,内江,26
襄阳,宝鸡,40
襄阳,乌鲁木齐,92
襄阳,阿克苏,18
漯河,荆州,97
信阳,喀什,12
深圳,大连,75
深圳,扬州,89
深圳,安庆,94
深圳,潍坊,86
深圳,常德,177
深圳,喀什,23
东莞,上海,857
东莞,南通,186
东莞,临沂,246
东莞,嘉兴,192
东莞,义乌,79
东莞,宝鸡,60
东莞,阿克苏,113
湛江,包头,39
湛江,喀什,3
南宁,淮安,123
南宁,义乌,209
南宁,鹰潭,252
南宁,银川,267
南宁,阿克苏,75
柳州,临沂,30
柳州,义乌,35
柳州,泉州,85
柳州,常德,54
柳州,襄阳,31
柳州,银川,25
柳州,拉萨,14
贵阳,济宁,65
贵阳,乌鲁木齐,80
贵阳,拉萨,33
海口,侯马,23
海口,徐州,32
海口,湛江,36
南充,包头,29
南充,廊坊,30
南充,南通,40
南充,台州,51
南充,义乌,29
南充,鹰潭,25
南充,洛阳,61
内江,呼和浩特,54
内江,太原,102
内江,石家庄,74
内江,大连,23
内江,上海,153
内江,无锡,45
内江,苏州,86
内江,扬州,18
内江,南通,31
内江,蚌埠,42
内江,济南,154
内江,金华,48
内江,厦门,72
内江,兰州,48
内江,喀什,1
昆明,鹰潭,73
昆明,喀什,11
大理州,保定,44
大理州,连云港,14
大理州,临沂,25
大理州,嘉兴,48
大理州,湛江,35
大理州,南宁,137
大理州,银川,36
大理州,拉萨,21
宝鸡,太原,293
宝鸡,哈尔滨,386
宝鸡,南京,328
宝鸡,常州,152
宝鸡,杭州,407
宝鸡,泉州,139
宝鸡,重庆,347
宝鸡,贵阳,197
宝鸡,大理州,46
宝鸡,西宁,61
兰州,太原,125
兰州,南通,46
兰州,济南,220
兰州,义乌,31
兰州,南昌,143
兰州,郑州,207
兰州,信阳,74
兰州,内江,13
银川,长春,58
银川,徐州,27
银川,连云港,8
银川,济南,79
银川,天津,71
银川,温州,34
银川,南昌,46
银川,长沙,82
银川,武汉,74
银川,荆州,5
银川,漯河,21
银川,信阳,22
银川,成都,128
银川,西宁,38
银川,拉萨,15
西宁,包头,6
西宁,廊坊,7
西宁,南京,40
西宁,合肥,31
西宁,蚌埠,16
西宁,安庆,9
西宁,天津,42
西宁,杭州,50
西宁,衡阳,19
西宁,信阳,33
西宁,洛阳,26
西宁,柳州,10
西宁,贵阳,29
西宁,阿克苏,9
西宁,喀什,2
西宁,拉萨,61
乌鲁木齐,保定,199
乌鲁木齐,南京,133
乌鲁木齐,烟台,50
乌鲁木齐,杭州,250
乌鲁木齐,湖州,30
乌鲁木齐,宁波,78
乌鲁木齐,赣州,18
乌鲁木齐,湛江,21
乌鲁木齐,中山,87
乌鲁木齐,拉萨,31
阿克苏,石家庄,16
阿克苏,唐山,3
阿克苏,南京,19
阿克苏,盐城,3
阿克苏,天津,31
阿克苏,杭州,32
阿克苏,湖州,4
阿克苏,金华,11
阿克苏,长沙,36
阿克苏,常德,5
阿克苏,漯河,25
阿克苏,深圳,27
阿克苏,湛江,3
喀什,廊坊,1
喀什,保定,3
喀什,北京,17
喀什,锦州,2
喀什,哈尔滨,10
喀什,南京,11
喀什,连云港,1
喀什,淮安,1
喀什,安庆,2
喀什,宁波,2
喀什,赣州,2
喀什,长沙,17
喀什,武汉,27
喀什,广州,24
喀什,昆明,9
喀什,乌鲁木齐,14
拉萨,沈阳,13
拉萨,大连,2
拉萨,哈尔滨,11
拉萨,上海,17
拉萨,烟台,2
拉萨,济宁,4
拉萨,临沂,4
拉萨,杭州,13
拉萨,武汉,25
石家庄,保定,1431
唐山,保定,307
南京,无锡,2266
扬州,苏州,838
无锡,扬州,347
无锡,南通,542
连云港,徐州,422
淮安,南通,356
徐州,淮安,542
常州,扬州,449
杭州,杭州,744
台州,杭州,1496
台州,湖州,254
金华,宁波,3690
温州,宁波,1031
温州,湖州,252
福州,泉州,1047
汕头,广州,2288
昆明,大理州,2171
昆明,昆明,4336
石家庄,石家庄,2931
石家庄,青岛,1715
石家庄,漯河,1245
石家庄,福州,1604
石家庄,柳州,649
石家庄,昆明,1540
石家庄,安庆,473
石家庄,鹰潭,268
石家庄,海口,967
廊坊,太原,349
廊坊,青岛,261
廊坊,银川,198
保定,成都,1238
保定,西安,1106
保定,锦州,142
保定,南京,291
保定,徐州,297
保定,洛阳,381
保定,南宁,444
北京,成都,1801
沈阳,哈尔滨,2661
沈阳,侯马,344
沈阳,济南,1201
长春,石家庄,765
长春,合肥,273
南京,石家庄,1795
南京,芜湖,860
南京,柳州,623
南京,贵阳,1821
南京,兰州,1163
常州,郑州,2745
常州,广州,3983
无锡,锦州,180
无锡,西安,1023
无锡,兰州,442
常州,南宁,1594
苏州,锦州,227
苏州,天津,990
苏州,信阳,546
苏州,柳州,360
苏州,拉萨,193
徐州,信阳,2178
徐州,漯河,1946
徐州,中山,2302
徐州,锦州,809
徐州,福州,3080
徐州,武汉,5441
徐州,西安,5441
连云港,呼和浩特,228
连云港,哈尔滨,470
连云港,锦州,113
连云港,长春,460
连云港,武汉,535
连云港,洛阳,194
徐州,昆明,2546
盐城,石家庄,267
盐城,北京,319
盐城,信阳,240
盐城,南宁,229
盐城,金华,164
扬州,呼和浩特,417
扬州,武汉,814
扬州,西安,817
常州,长沙,1993
常州,乌鲁木齐,638
南通,沈阳,1443
南通,长春,895
南通,安庆,441
南通,柳州,432
合肥,湛江,737
合肥,南宁,2277
安庆,长春,1218
安庆,长沙,1504
蚌埠,济南,2596
蚌埠,中山,1017
蚌埠,北京,1351
蚌埠,杭州,1197
蚌埠,福州,1416
芜湖,哈尔滨,558
芜湖,广州,1916
芜湖,贵阳,747
济南,西安,4489
潍坊,呼和浩特,440
临沂,广州,755
天津,青岛,1953
杭州,哈尔滨,1118
杭州,长春,869
杭州,常州,590
杭州,鹰潭,183
杭州,福州,1053
杭州,长沙,1419
杭州,昆明,953
湖州,呼和浩特,154
湖州,长沙,575
湖州,洛阳,186
湖州,昆明,832
嘉兴,天津,325
嘉兴,武汉,647
嘉兴,郑州,527
嘉兴,广州,955
嘉兴,湛江,117
嘉兴,柳州,136
宁波,安庆,355
宁波,漯河,843
宁波,成都,2337
台州,侯马,380
台州,北京,748
台州,鹰潭,181
台州,兰州,509
金华,呼和浩特,1504
金华,太原,2930
金华,衡阳,1389
金华,中山,2494
金华,汕头,2080
金华,湛江,1300
金华,南宁,3549
金华,乌鲁木齐,1666
温州,青岛,611
温州,福州,1119
温州,漯河,432
温州,兰州,402
南昌,沈阳,1624
南昌,合肥,1587
南昌,兰州,932
鹰潭,济南,328
鹰潭,信阳,130
鹰潭,广州,528
福州,武汉,1730
福州,贵阳,956
泉州,广州,10279
泉州,天津,1232
泉州,青岛,1086
泉州,阿克苏,572
厦门,杭州,1736
重庆,金华,650
重庆,福州,1679
重庆,柳州,955
长沙,呼和浩特,1793
长沙,太原,1950
长沙,济南,3740
长沙,武汉,5047
长沙,漯河,1585
长沙,信阳,1918
长沙,南充,1514
长沙,西安,4918
长沙,乌鲁木齐,1458
衡阳,郑州,1003
武汉,南昌,4351
武汉,沈阳,4487
武汉,徐州,1750
武汉,西安,5498
襄阳,常州,229
襄阳,广州,1219
襄阳,中山,328
郑州,青岛,3193
郑州,厦门,2025
郑州,汕头,2280
郑州,锦州,1151
郑州,太原,4394
洛阳,石家庄,1292
洛阳,福州,807
洛阳,湛江,338
洛阳,银川,439
漯河,郑州,1921
信阳,银川,261
广州,厦门,2103
广州,成都,3919
广州,兰州,1410
汕头,常州,95
汕头,合肥,201
汕头,贵阳,500
汕头,成都,808
汕头,阿克苏,106
湛江,天津,301
广州,沈阳,1832
中山,中山,1069
成都,杭州,1612
石家庄,上海,3074
石家庄,常德,510
石家庄,烟台,691
石家庄,衡阳,737
石家庄,赣州,479
石家庄,荆州,232
石家庄,内江,157
天津,廊坊,440
天津,徐州,609
天津,南通,311
天津,衡阳,262
天津,银川,506
唐山,无锡,41
唐山,南充,33
北京,无锡,351
北京,南通,267
北京,宁波,460
北京,乌鲁木齐,510
廊坊,蚌埠,127
廊坊,襄阳,76
廊坊,宁波,115
廊坊,鹰潭,46
廊坊,荆州,33
保定,宁波,225
保定,长沙,717
保定,连云港,87
保定,芜湖,125
保定,潍坊,328
保定,泉州,160
保定,鹰潭,74
北京,温州,342
北京,中山,438
北京,拉萨,135
沈阳,保定,488
沈阳,重庆,299
沈阳,盐城,136
沈阳,南通,214
沈阳,临沂,405
沈阳,台州,189
沈阳,温州,297
沈阳,福州,357
沈阳,西宁,98
长春,太原,741
长春,沈阳,2838
长春,上海,803
长春,宁波,255
长春,成都,598
长春,南充,115
长春,昆明,380
哈尔滨,太原,959
哈尔滨,上海,1419
哈尔滨,苏州,663
哈尔滨,徐州,377
哈尔滨,青岛,1384
南京,包头,292
南京,唐山,513
南京,烟台,497
南京,鹰潭,246
南京,内江,128
扬州,南通,301
扬州,金华,274
淮安,哈尔滨,192
淮安,中山,158
淮安,昆明,165
常州,烟台,539
常州,济宁,784
常州,温州,866
常州,常德,365
无锡,唐山,195
无锡,大连,266
无锡,潍坊,243
无锡,嘉兴,319
无锡,赣州,121
无锡,常德,133
无锡,包头,124
无锡,喀什,17
常州,安庆,479
苏州,义乌,207
苏州,泉州,421
苏州,深圳,967
苏州,烟台,299
苏州,衡阳,393
苏州,内江,71
徐州,温州,1554
徐州,廊坊,701
徐州,湖州,586
连云港,嘉兴,113
连云港,泉州,170
连云港,衡阳,136
连云港,深圳,471
淮安,扬州,191
淮安,海口,163
盐城,长春,200
盐城,安庆,96
盐城,烟台,142
盐城,嘉兴,147
盐城,鹰潭,39
盐城,襄阳,70
盐城,昆明,196
盐城,包头,37
常州,荆州,184
常州,阿克苏,129
南通,临沂,452
南通,台州,603
合肥,廊坊,465
合肥,上海,5375
安庆,扬州,262
安庆,潍坊,430
安庆,嘉兴,449
安庆,内江,93
安庆,乌鲁木齐,163
蚌埠,安庆,399
蚌埠,温州,644
蚌埠,乌鲁木齐,264
蚌埠,内江,115
芜湖,济南,1140
芜湖,青岛,617
芜湖,南宁,901
芜湖,成都,1381
芜湖,蚌埠,551
芜湖,潍坊,268
芜湖,柳州,346
济南,廊坊,518
济南,南京,1412
济南,无锡,771
济南,烟台,1257
济南,南充,764
潍坊,包头,122
潍坊,侯马,189
潍坊,南京,270
潍坊,福州,259
潍坊,重庆,276
潍坊,芜湖,93
青岛,北京,1628
青岛,苏州,397
青岛,青岛,399
青岛,临沂,254
青岛,乌鲁木齐,241
青岛,汕头,214
济宁,太原,563
济宁,沈阳,867
济宁,嘉兴,142
济宁,厦门,250
济宁,信阳,307
临沂,武汉,484
临沂,东莞,205
济宁,保定,215
济南,台州,506
临沂,芜湖,80
临沂,赣州,86
临沂,湛江,123
杭州,苏州,1168
杭州,常德,275
湖州,苏州,313
湖州,南通,123
湖州,蚌埠,293
湖州,常德,140
湖州,深圳,335
湖州,大理州,206
嘉兴,廊坊,60
嘉兴,淮安,57
嘉兴,喀什,20
宁波,潍坊,524
宁波,济宁,448
宁波,泉州,767
台州,包头,88
台州,保定,292
台州,盐城,273
台州,临沂,358
台州,荆州,112
台州,东莞,863
台州,海口,429
台州,宝鸡,91
金华,连云港,850
金华,泉州,1736
金华,荆州,393
温州,廊坊,137
温州,包头,82
温州,东莞,671
南昌,太原,1407
南昌,上海,3742
南昌,苏州,1654
南昌,金华,891
南昌,常州,827
南昌,西宁,179
鹰潭,太原,177
鹰潭,北京,457
鹰潭,沈阳,271
鹰潭,大连,58
鹰潭,南京,113
鹰潭,金华,86
福州,上海,2130
福州,徐州,594
福州,重庆,1003
福州,沈阳,1221
福州,大连,337
福州,嘉兴,387
福州,盐城,221
厦门,沈阳,1122
厦门,哈尔滨,953
厦门,天津,1025
厦门,泉州,1700
厦门,深圳,2215
泉州,临沂,452
泉州,盐城,322
泉州,扬州,266
泉州,银川,499
泉州,拉萨,455
厦门,常州,639
厦门,温州,859
重庆,苏州,1288
重庆,东莞,1421
重庆,淮安,196
重庆,济宁,384
重庆,临沂,407
长沙,包头,506
长沙,苏州,2179
长沙,烟台,608
长沙,深圳,4739
长沙,东莞,3409
常德,上海,983
常德,南通,104
常德,重庆,291
衡阳,呼和浩特,380
衡阳,长沙,2260
衡阳,中山,858
衡阳,海口,548
衡阳,成都,1487
衡阳,西安,1115
衡阳,兰州,407
衡阳,银川,216
衡阳,侯马,341
衡阳,杭州,869
衡阳,信阳,444
衡阳,湛江,363
衡阳,宁波,456
衡阳,温州,401
武汉,无锡,1318
武汉,芜湖,1057
武汉,安庆,962
武汉,泉州,1739
武汉,潍坊,1009
武汉,义乌,436
荆州,哈尔滨,173
荆州,青岛,134
荆州,南昌,225
荆州,西安,298
荆州,深圳,315
荆州,金华,108
荆州,台州,72
襄阳,北京,1129
襄阳,苏州,458
襄阳,南通,117
襄阳,青岛,266
襄阳,赣州,103
襄阳,厦门,197
襄阳,常德,91
襄阳,海口,225
郑州,东莞,2615
郑州,大连,1211
郑州,泉州,1497
洛阳,内江,94
漯河,沈阳,1435
漯河,福州,834
漯河,重庆,908
漯河,常德,287
漯河,南宁,1180
漯河,柳州,443
漯河,蚌埠,407
漯河,海口,355
漯河,金华,368
漯河,赣州,293
信阳,北京,1610
信阳,南宁,606
信阳,南京,355
信阳,泉州,209
信阳,昆明,358
洛阳,乌鲁木齐,129
广州,北京,3132
广州,杭州,1619
广州,银川,583
汕头,廊坊,70
汕头,潍坊,92
汕头,嘉兴,75
汕头,赣州,138
汕头,重庆,366
汕头,常德,178
汕头,宝鸡,37
